lat,lon,id,elevation,state,desc
48.1739,-103.6367,USW00094014,579.7,ND,ND WILLISTON SLOULIN INTL
48.0944,-105.5744,USW00094017,605.3,MT,POINT INTL AP
44.3394,-105.5419,USW00094023,1327.1,WY,WY GILLETTE CAMPBELL AP
40.4422,-109.5144,USW00094030,1603.2,UT,VERNAL MUNICIPAL AP
43.7331,-103.6114,USW00094032,1690.1,SD,CO AP
45.6044,-103.5464,USW00094037,915.6,SD,BUFFALO ASOS
46.0139,-102.6547,USW00094038,824.5,ND,HETTINGER MUNI AP
43.0206,-102.5183,USW00094039,999.1,SD,RIDGE AP
40.2064,-100.5914,USW00094040,771.1,NE,MUNI AP
47.6458,-101.4394,USW00094041,582.2,ND,GARRISON
40.0489,-107.8853,USW00094050,1947.7,CO,MEEKER AP
47.3258,-106.9475,USW00094051,811.4,MT,JORDAN AP
45.5464,-100.4078,USW00094052,522.7,SD,MOBRIDGE MUNI AP
42.0647,-104.1528,USW00094053,1281.7,WY,TORRINGTON MUNI AP
44.3814,-106.7211,USW00094054,1513.9,WY,BUFFALO JOHNSON CO AP
46.3583,-104.25,USW00094055,905.6,MT,MUNI AP
45.0319,-102.0192,USW00094056,786.4,SD,MUNI AP
42.7972,-105.3856,USW00094057,1502.4,WY,DOUGLAS CONVERSE CO AP
48.4886,-105.2097,USW00094059,805.6,MT,POINT 34 NE
48.3083,-105.1017,USW00094060,635.5,MT,POINT 29 ENE
40.8067,-104.7553,USW00094074,1642.9,CO,NUNN 7 NNE
40.0353,-105.5408,USW00094075,2995.6,CO,BOULDER 14 W
42.4247,-103.7364,USW00094077,1342.9,NE,HARRISON 20 SSE
42.6753,-108.6686,USW00094078,1759.6,WY,LANDER 11 SSE
42.0681,-101.445,USW00094079,1140,NE,WHITMAN 5 ENE
46.8947,-103.3769,USW00094080,844.6,ND,MEDORA 7 E
45.5161,-103.3017,USW00094081,878.7,SD,BUFFALO 13 ESE
40.2447,-108.9678,USW00094082,1847.7,CO,DINOSAUR 2 E
48.9675,-102.1703,USW00094084,561.4,ND,NORTHGATE 5 ESE
44.0194,-100.3531,USW00094085,647.4,SD,PIERRE 24 S
44.5169,-104.4364,USW00094088,1765.4,WY,SUNDANCE 8 NNW
42.5906,-117.8644,USW00094107,1234.4,OR,ST AP
47.9742,-117.4283,USW00094119,667.8,WA,DEER PARK AP
41.7872,-111.8533,USW00094128,1357.6,UT,LOGAN CACHE AP
46.7439,-117.1086,USW00094129,777.5,WA,PULLMAN MOSCOW RGNL AP
43.5317,-112.9422,USW00094143,1505.1,ID,FALLS 46 W
44.5444,-110.4211,USW00094173,2388.1,WY,WY YELLOWSTONE LAKE
47.6831,-117.3214,USW00094176,595.3,WA,SPOKANE FELTS FLD
42.4819,-114.4869,USW00094178,1265.2,ID,FALLS SUN VLY RGNL AP
44.8889,-116.1017,USW00094182,1528,ID,MCCALL AP
43.595,-118.9564,USW00094185,1261.9,OR,BURNS MUNI AP
43.8339,-111.8045,USW00094194,1480.7,ID,REXBURG MADISON CO AP
48.4608,-119.5167,USW00094197,395,WA,OMAK AP
46.1569,-123.8825,USW00094224,2.7,OR,OR ASTORIA RGNL AP
46.9728,-123.9303,USW00094225,3.7,WA,WA HOQUIAM BOWERMAN AP
47.2381,-123.1408,USW00094227,82.6,WA,WA SHELTON SANDERSON FLD
42.1469,-121.7242,USW00094236,1244.8,OR,KLAMATH FALLS INTL AP
47.3978,-120.2014,USW00094239,374.6,WA,WA WENATCHEE PANGBORN AP
47.9375,-124.555,USW00094240,56.4,WA,WA QUILLAYUTE STATE AP
47.4933,-122.2144,USW00094248,8.8,WA,RENTON MUNI AP
45.5406,-122.9486,USW00094261,62.2,OR,OR PORTLAND-HILLSBORO AP
48.1203,-123.4983,USW00094266,87.8,WA,PORT ANGELES INTL AP
45.1947,-123.1339,USW00094273,48.5,OR,OR MCMINNVILLE MUNI AP
47.2675,-122.5761,USW00094274,89,WA,TACOMA NARROWS AP
48.5222,-123.0231,USW00094276,33.2,WA,FRIDAY HARBOR AP
45.2486,-122.7686,USW00094281,59.7,OR,AURORA STATE AP
47.6872,-122.2553,USW00094290,18.3,WA,SEATTLE SAND PT WSFO
45.6208,-122.6572,USW00094298,9.1,WA,WA VANCOUVER PEARSON AP
41.4914,-120.5644,USW00094299,1333.5,CA,ALTURAS MUNI AP
43.9636,-69.7117,USW00094623,20.7,ME,WISCASSET AP
41.6875,-69.9933,USW00094624,20.7,MA,CHATHAM MUNI AP
45.4622,-69.5953,USW00094626,316.1,ME,ME GREENVILLE MAINE
44.9281,-68.7006,USW00094644,38.7,ME,TOWN 2 W
46.96,-67.8833,USW00094645,224.6,ME,LIMESTONE 4 NNW
44.5761,-71.1786,USW00094700,353,NH,NH BERLIN MUNI AP
41.1583,-73.1289,USW00094702,1.5,CT,CT BRIDGEPORT SIKORSKY MEM
42.5708,-77.7133,USW00094704,208.8,NY,NY DANSVILLE MUNI AP
44.2033,-72.5794,USW00094705,343.2,VT,VT BARRE MONTPELIER AP
41.6686,-70.28,USW00094720,16.8,MA,MA HYANNIS BARNSTABLE MUNI AP
42.7172,-71.1239,USW00094723,45.4,MA,LAWRENCE MUNI AP
41.3931,-70.615,USW00094724,20.7,MA,VINEYARD HAVEN AP
44.9358,-74.8458,USW00094725,65.2,NY,MASSENA INTL AP
41.6764,-70.9583,USW00094726,24.4,MA,NEW BEDFORD MUNI AP
40.7789,-73.9692,USW00094728,39.6,NY,NEW YORK CNTRL PK TWR
40.0819,-75.0111,USW00094732,30.5,PA,PHILADELPHIA NE AP
44.3853,-74.2067,USW00094740,506.9,NY,SARANAC RGNL AP
40.85,-74.0614,USW00094741,2.7,NJ,TETERBORO AP
41.0669,-73.7075,USW00094745,115.5,NY,WESTCHESTER CO AP
42.2706,-71.8731,USW00094746,304.8,MA,MA WORCESTER RGNL AP
43.6264,-72.3047,USW00094765,182.3,NH,LEBANON MUNI AP
40.6386,-73.7622,USW00094789,3.4,NY,NEW YORK JFK INTL AP
43.9922,-76.0217,USW00094790,96.9,NY,WATERTOWN INTL AP
41.1667,-71.5833,USW00094793,33.5,RI,BLOCK ISLAND STATE AP
43.145,-75.3839,USW00094794,216.7,NY,ONEIDA CO AP
44.3592,-84.6739,USW00094814,350.8,MI,MI HOUGHTON LK ROSCOMMON
42.2347,-85.5519,USW00094815,264.6,MI,KALAMAZOO BATTLE CK INTL AP
42.665,-83.4181,USW00094817,297.5,MI,PONTIAC OAKLAND CO INTL AP
42.7611,-87.8136,USW00094818,205.4,WI,RACINE BATTEN AP
42.1928,-89.0931,USW00094822,222.5,IL,IL ROCKFORD GTR ROCKFORD
40.4847,-80.2144,USW00094823,366.7,PA,PA PITTSBURGH INTL AP
41.5886,-83.8014,USW00094830,203.9,OH,OH TOLEDO EXPRESS AP
41.995,-87.9336,USW00094846,200.6,IL,IL CHICAGO OHARE INTL AP
42.2314,-83.3308,USW00094847,192.3,MI,MI DETROIT METRO AP
45.0717,-83.5644,USW00094849,208.5,MI,ALPENA CO RGNL AP
46.5311,-87.5483,USW00094850,430.1,MI,MI MARQUETTE
43.9844,-88.5569,USW00094855,238.4,WI,OSHKOSH WITTMAN AP
42.8939,-85.5447,USW00094860,237.1,MI,MI GRAND RAPIDS
40.0397,-88.2778,USW00094870,229.8,IL,IL CHAMPAIGN WILLARD AP
42.1244,-86.4267,USW00094871,196,MI,BENTON HARBOR AP
42.2228,-83.7444,USW00094889,255.7,MI,ARBOR MUNI AP
41.9144,-88.2464,USW00094892,229.8,IL,WEST CHICAGO DUPAGE AP
45.8183,-88.1144,USW00094893,350.2,MI,MTN FORD AP
40.2342,-85.3936,USW00094895,285.6,IN,MUNCIE DELAWARE CO AP
44.0219,-82.7931,USW00094898,179.8,MI,PORT HOPE
47.4667,-87.8833,USW00094899,190.8,MI,MI COPPER HARBOR
42.3978,-90.7036,USW00094908,321.9,IA,IA DUBUQUE RGNL AP
42.5544,-92.4011,USW00094910,264.6,IA,IA WATERLOO MUNI AP
42.8783,-97.3633,USW00094911,359.7,SD,YANKTON 2 E
41.3536,-96.0233,USW00094918,390.1,NE,OMAHA #1
47.9667,-97.4,USW00094925,276.1,ND,GRAND FORKS AF
46.5486,-90.9189,USW00094929,251.8,WI,ASHLAND KENNEDY MEM AP
47.3864,-92.8389,USW00094931,412.1,MN,MN HIBBING CHISHOLM HIBBING AP
46.4047,-94.1308,USW00094938,372.2,MN,BRAINERD CROW WING CO AP
43.7667,-99.3183,USW00094943,519.1,SD,SD CHAMBERLAIN MUNI AP
41.4333,-99.6333,USW00094946,771.1,NE,BOW MUNI AP
40.6044,-98.4272,USW00094949,591.3,NE,HASTINGS MUNI AP
43.7667,-98.0333,USW00094950,397.2,SD,MITCHELL MUNI AP
40.0803,-95.5919,USW00094957,298.7,NE,FALLS CITY BRENNER FLD
41.6236,-98.9517,USW00094958,630.6,NE,ORD EVELYN SHARP FLD
45.0619,-93.3508,USW00094960,262.4,MN,MPLS CRYSTAL AP
48.7167,-94.6,USW00094961,329.8,MN,BAUDETTE INTL AP
44.8322,-93.4706,USW00094963,276.5,MN,MPLS FLYING CLOUD AP
46.9006,-95.0678,USW00094967,437.1,MN,RAPIDS MUNI AP
43.4075,-94.7461,USW00094971,401.4,IA,IA ESTHERVILLE MUNI AP
46.0261,-91.4442,USW00094973,367,WI,HAYWARD MUNI AP
41.7636,-96.1778,USW00094978,313.3,NE,TEKAMAH MUNI AP
41.6117,-90.5808,USW00094982,229.8,IA,IA DAVENPORT
44.6381,-90.1875,USW00094985,382.5,WI,MARSHFIELD MUNI AP
42.1128,-92.9175,USW00094988,296.9,IA,IA MARSHALLTOWN MUNI AP
41.9922,-93.6217,USW00094989,283.5,IA,MUNI AP
43.3906,-99.8422,USW00094990,619.4,SD,WINNER WILEY FLD
40.6331,-93.9019,USW00094991,344.7,IA,LAMONI MUNI AP
47.7472,-90.3444,USW00094992,185.9,MN,GRAND MARAIS
45.6689,-96.9914,USW00094993,353.9,SD,SISSETON MUNI AP
43.1561,-90.6775,USW00094994,204.8,WI,BOSCOBEL AP
40.8483,-96.565,USW00094995,362.4,NE,LINCOLN 8 ENE
40.6953,-96.8542,USW00094996,418.2,NE,LINCOLN 11 SW
